x,y,z,success,ompl_ms,planned_duration_ms,motion_ms,total_ms,n_waypoints,joint_path_len
0.2511,-0.1508,0.4297,1,3.28,0.00,164.77,168.05,0,0.0000
0.2364,-0.2926,0.4297,1,3.98,0.00,1003.95,1007.93,0,1.2554
0.2367,-0.2927,0.4297,1,3.88,0.00,144.21,148.10,0,0.0053
0.2512,-0.1510,0.4298,1,4.16,0.00,1007.78,1011.94,0,1.2604
0.2512,-0.1510,0.4298,1,3.86,0.00,161.99,165.85,0,0.0000
0.2512,-0.1510,0.4298,1,3.93,0.00,163.90,167.83,0,0.0000
0.2512,-0.1508,0.4298,1,3.74,0.00,164.14,167.88,0,0.0000
0.2370,-0.2927,0.4298,1,3.19,0.00,1005.91,1009.10,0,1.2606
0.2360,-0.2926,0.4298,1,3.22,0.00,204.43,207.65,0,0.0173
0.2512,-0.1490,0.4298,1,4.96,0.00,1003.42,1008.38,0,1.2742
0.1011,-0.2951,0.4298,1,5.45,0.00,1663.10,1668.55,0,2.7966
0.2512,-0.1493,0.4298,1,5.42,0.00,1703.68,1709.10,0,2.8189
0.1015,-0.2949,0.4298,1,5.23,0.00,1642.51,1647.75,0,2.8229
0.2512,-0.1494,0.4298,1,5.13,0.00,1662.74,1667.88,0,2.8359
0.2512,-0.1495,0.4298,1,3.59,0.00,164.71,168.30,0,0.0000
0.2512,-0.1498,0.4298,1,3.73,0.00,124.86,128.59,0,0.0050
0.2512,-0.1501,0.4298,1,3.41,0.00,165.05,168.46,0,0.0000
0.2512,-0.1502,0.4298,1,3.70,0.00,123.60,127.30,0,0.0034
